email;dem_inviata;dem_consegnata;dem_aperta;li_annuncio_reach;li_annuncio_interazione;li_recap_reach;li_recap_interazione;visita_stand;giorno_visita;visualizzazioni;scroll;accesso_sala_vip;risposte_wordcloud;presenza_simposio;permanenza_min;focus_rate;quiz_completati
irene.morelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
simone.antonelli@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
angela.pesce@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
gabriele.cattaneo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
giacomo.cattaneo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
raffaella.castelli@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
elisa.rossi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
angela.colombo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
beatrice.castelli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
nicola.cerri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giorgia.serra@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
elena.pisani@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
elisa.bassi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
sara.fiore@example.org;false;false;false;true;true;true;false;false;;0;0;false;0;false;;;0
ilaria.romano@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
riccardo.castelli@example.org;false;false;false;false;false;true;false;true;2025-10-15;3;0;false;0;false;;;0
federica.ricci@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
laura.gentile@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
angela.gatti@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;true;57;0.6236;2
daniela.iacobelli@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
valeria.lombardi@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
serena.colombo@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
roberta.denicola@example.org;false;false;false;true;false;false;false;true;2025-10-16;3;2;false;0;false;;;0
marco.montanari@example.org;false;false;false;false;false;true;false;true;2025-10-15;2;1;false;0;false;;;0
filippo.bonetti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
rosanna.lombardi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
claudio.franco@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
paola.caputo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
valentina.cattaneo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
marta.zanetti@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
giulio.bruni@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
daniela.mancini@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;true;42;0.6221;2
federico.guerra@example.org;false;false;false;false;false;true;true;true;2025-10-15;5;0;false;0;false;;;0
margherita.caruso@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
jacopo.grassi@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
chiara.gentile@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.romano@example.org;false;false;false;true;true;true;true;false;;0;0;false;0;false;;;0
cristina.ruggiero@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
serena.pagano@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
francesca.negri@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
raffaella.fiore@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
roberto.gallo@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
vincenzo.pagano@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
federico.russo@example.org;false;false;false;true;false;false;false;true;2025-10-17;2;2;false;0;false;;;0
chiara.galli@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
cristina.antonelli@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
lorenzo.moretti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
paola.costa@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
raffaella.denicola@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
sara.gatti@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
sara.giuliani@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
beatrice.mariani@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
mariangela.balestra@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
filippo.abbate@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
daniele.donati@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
luca.serra@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
margherita.rizzo@example.org;false;false;false;true;false;true;true;false;;0;0;false;0;false;;;0
ilaria.pisani@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
michela.marini@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
serena.mariani@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
daniele.bellini@example.org;false;false;false;true;false;true;false;false;;0;0;false;0;false;;;0
massimo.pagano@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
elisa.farina@example.org;false;false;false;true;false;false;false;false;;0;0;false;0;false;;;0
teresa.ferretti@example.org;false;false;false;false;false;true;true;false;;0;0;false;0;false;;;0
tommaso.manfredi@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;0;false;0;false;;;0
matteo.martelli@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;0;false;0;false;;;0
ludovica.agostini@example.org;false;false;false;false;false;false;false;true;2025-10-16;3;1;false;0;false;;;0
maria.romano@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;2;true;2;false;;;0
marta.perini@example.org;false;false;false;false;false;false;false;true;2025-10-16;7;2;true;2;true;45;0.5928;2
gianluca.abbate@example.org;false;false;false;false;false;false;false;true;2025-10-16;5;0;true;1;false;;;0
beatrice.bruni@example.org;false;false;false;false;false;false;false;true;2025-10-17;5;1;true;0;false;;;0
marta.rossi@example.org;false;false;false;false;false;false;false;true;2025-10-16;2;2;false;0;false;;;0
paola.barbieri@example.org;false;false;false;false;false;false;false;true;2025-10-16;3;1;false;0;false;;;0
emanuele.corsi@example.org;false;false;false;false;false;false;false;true;2025-10-15;4;0;false;0;false;;;0
matteo.colombo@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;0;true;4;true;59;0.7096;2
mariangela.moretti@example.org;false;false;false;false;false;false;false;true;2025-10-15;5;1;false;0;false;;;0
simone.deluca@example.org;false;false;false;false;false;false;false;true;2025-10-15;4;1;false;0;true;55;0.5043;1
massimo.cavallo@example.org;false;false;false;false;false;false;false;true;2025-10-16;6;1;true;3;false;;;0
margherita.ferrari@example.org;false;false;false;false;false;false;false;true;2025-10-15;5;2;true;0;false;;;0
filippo.ruggiero@example.org;false;false;false;false;false;false;false;true;2025-10-17;3;0;false;0;true;55;0.5909;1
giovanna.giuliani@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;0;true;7;true;32;0.6213;2
alessandro.bruno@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;1;true;0;true;59;0.6300;0
carlo.santoro@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;1;true;6;false;;;0
lucia.riva@example.org;false;false;false;false;false;false;false;true;2025-10-16;1;1;false;0;false;;;0
massimo.esposito@example.org;false;false;false;false;false;false;false;true;2025-10-16;2;0;false;0;true;46;0.5998;2
monica.nardi@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;3;false;0;false;;;0
mauro.ariemma@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;1;false;0;true;37;0.5371;1
carlo.corsi@example.org;false;false;false;false;false;false;false;true;2025-10-16;3;1;false;0;false;;;0
raffaella.cerri@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;0;true;0;false;;;0
federica.sorrentino@example.org;false;false;false;false;false;false;false;true;2025-10-16;3;2;false;0;true;48;0.6288;2
emanuele.bacci@example.org;false;false;false;false;false;false;false;true;2025-10-17;5;2;true;6;true;54;0.6007;0
laura.valente@example.org;false;false;false;false;false;false;false;true;2025-10-17;2;1;false;0;false;;;0
giorgio.bernardi@example.org;false;false;false;false;false;false;false;true;2025-10-15;4;0;false;0;true;37;0.7373;2
luca.neri@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;0;false;0;true;47;0.6716;2
lucia.sala@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;1;false;0;false;;;0
giacomo.grassi@example.org;false;false;false;false;false;false;false;true;2025-10-15;4;1;false;0;false;;;0
margherita.cerri@example.org;false;false;false;false;false;false;false;true;2025-10-17;3;2;false;0;false;;;0
paola.salerno@example.org;false;false;false;false;false;false;false;true;2025-10-15;6;0;true;0;false;;;0
marco.cerri@example.org;false;false;false;false;false;false;false;true;2025-10-16;2;2;false;0;true;39;0.7347;1
sofia.ferrara@example.org;false;false;false;false;false;false;false;true;2025-10-17;2;0;false;0;false;;;0
susanna.landi@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;2;false;0;false;;;0
anna.russo@example.org;false;false;false;false;false;false;false;true;2025-10-16;2;0;false;0;false;;;0
massimo.longo@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;0;true;1;true;45;0.6981;1
michele.mazza@example.org;false;false;false;false;false;false;false;true;2025-10-16;5;0;true;4;false;;;0
valentina.gallo@example.org;false;false;false;false;false;false;false;true;2025-10-16;5;0;true;0;true;59;0.7287;1
giuseppe.caruso@example.org;false;false;false;false;false;false;false;true;2025-10-16;2;2;false;0;false;;;0
margherita.ferretti@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;2;false;0;true;58;0.6087;1
giorgio.vitale@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;0;false;0;true;44;0.6437;1
roberta.amato@example.org;false;false;false;false;false;false;false;true;2025-10-16;6;2;true;2;true;48;0.8089;2
paolo.ferretti@example.org;false;false;false;false;false;false;false;true;2025-10-17;4;1;true;2;false;;;0
alessandro.cattaneo@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;0;false;0;false;;;0
lucia.cerri@example.org;false;false;false;false;false;false;false;true;2025-10-15;2;2;false;0;false;;;0
carlo.denicola@example.org;false;false;false;false;false;false;false;true;2025-10-16;6;1;true;2;false;;;0
emanuele.mariani@example.org;false;false;false;false;false;false;false;true;2025-10-16;3;0;false;0;false;;;0
giacomo.serra@example.org;false;false;false;false;false;false;false;true;2025-10-15;3;0;false;0;false;;;0
francesca.sala@example.org;false;false;false;false;false;false;false;true;2025-10-15;4;2;false;0;false;;;0
jacopo.cardone@example.org;false;false;false;false;false;false;false;true;2025-10-18;1;1;false;0;false;;;0
mauro.ferrara@example.org;false;false;false;false;false;false;false;true;2025-10-16;5;0;true;2;false;;;0
jacopo.poli@example.org;false;false;false;false;false;false;false;true;2025-10-16;1;1;false;0;false;;;0
paola.desantis@example.org;false;false;false;false;false;false;false;true;2025-10-15;2;2;false;0;false;;;0
luca.bernardi@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;2;true;1;false;;;0
giovanni.iacobelli@example.org;false;false;false;false;false;false;false;true;2025-10-16;4;0;true;3;false;;;0
giovanna.romano@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;52;0.7046;1
andrea.bacci@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;48;0.6368;0
lucia.lombardi@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;49;0.7401;0
enrico.innocenti@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;59;0.6909;1
marco.giordano@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;53;0.7155;1
michela.serra@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;59;0.6008;1
giorgio.volpe@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;59;0.7364;2
giorgia.palmieri@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;47;0.7684;0
stefano.borghi@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;59;0.6939;1
francesco.russo@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;46;0.7359;2
luca.valente@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;59;0.7838;0
raffaella.esposito@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;52;0.6757;2
maria.caputo@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;59;0.6891;2
gianluca.negri@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;55;0.6567;1
marta.lombardi@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;43;0.5768;2
giulio.corsi@example.org;false;false;false;false;false;false;false;false;;0;0;false;0;true;46;0.6875;2
